event_id,card_number,lpn,lpn_cmp,lpn_camera_in,lpn_in_edited,lpn_camera_out,lpn_out_edited,service_id,service_name,owner_customer_id,org_unit_code,org_unit_name,pk_lot_id,pk_lot_name,entry_point_in_id,entry_point_in_name,lane_in_id,lane_in_name,entry_point_out_id,entry_point_out_name,lane_out_id,lane_out_name,direction_type,check_in_at_raw,check_out_at_raw,check_in_at,check_out_at,payment_type,use_voucher,wallet_balance_before_raw,wallet_balance_after_raw,total_topup_raw,bank_transfer_raw,parking_fee_raw,lost_card_fee_raw,promotion_amount_raw,promotion_vinfast_amount_raw,amount_due_raw,used_change_raw,open_mode_in,open_mode_out,check_in_lane_image_id,check_out_lane_image_id,history_state,description,area_id,computer_inid,computer_outid,haunt_id,haunt_name,vehicle_type,park_duration_ms,has_manual_edits,service_category,check_in_note,check_out_note,is_exception,created_by_user_id,created_by_username,last_modified_by_user_id,last_modified_by_username,created_at,last_modified_at,face_id_in,face_id_out,feature_vector_in,feature_vector_out,checkin_customer_id,checkout_customer_id,event_date,_dbt_loaded_at
3f99151c-755e-c4fb-c0c1-a73e38477ab2,CARD900986,93A-20251,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_031,Parking Lot 031,,Gate In 2,,Lane IN 5,,Gate Out 2,,Lane OUT 1,IN_OUT,,,2026-06-08 11:20:00,2026-06-08 16:41:00,CASH,True,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_16,,,,,MOTORBIKE,19260000,False,STAFF,,,False,,,,,2026-06-08 11:20:00,2026-06-08 16:41:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
5e62860b-5823-f248-ffaa-aad4137af5a7,CARD108676,18A-15941,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_018,Parking Lot 018,,Gate In 3,,Lane IN 2,,Gate Out 1,,Lane OUT 4,IN_OUT,,,2026-06-08 18:27:00,2026-06-08 21:44:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_09,,,,,EV,11820000,False,STAFF,,,False,,,,,2026-06-08 18:27:00,2026-06-08 21:44:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
91483a0e-c5bd-ca4c-bba5-0465b8631266,CARD391635,24A-70216,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_028,Parking Lot 028,,Gate In 3,,Lane IN 6,,Gate Out 2,,Lane OUT 5,IN_OUT,,,2026-06-08 14:23:00,2026-06-08 17:55:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_14,,,,,MOTORBIKE,12720000,False,VIP,,,False,,,,,2026-06-08 14:23:00,2026-06-08 17:55:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
3e173793-ff4d-08ae-c612-d704b28b2eed,CARD480598,41A-25349,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_032,Parking Lot 032,,Gate In 3,,Lane IN 3,,Gate Out 2,,Lane OUT 6,IN_OUT,,,2026-06-08 15:51:00,2026-06-08 21:44:00,CARD,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_16,,,,,MOTORBIKE,21180000,False,STAFF,,,False,,,,,2026-06-08 15:51:00,2026-06-08 21:44:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
455bc157-75e9-eea9-bf7b-b35d1402821b,CARD333977,83A-61099,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 3,,Lane IN 6,,Gate Out 2,,Lane OUT 5,IN_OUT,,,2026-06-08 08:22:00,2026-06-08 12:10:00,CASH,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_05,,,,,CAR,13680000,False,STANDARD,,,False,,,,,2026-06-08 08:22:00,2026-06-08 12:10:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
11bba953-6afc-d300-77e1-e651c86124d1,CARD719992,74A-30933,MATCH,,,,,SVC_01,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_014,Parking Lot 014,,Gate In 3,,Lane IN 3,,Gate Out 3,,Lane OUT 1,IN_OUT,,,2026-06-08 12:38:00,2026-06-08 17:18:00,CASH,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_07,,,,,TRUCK,16800000,False,STANDARD,,,False,,,,,2026-06-08 12:38:00,2026-06-08 17:18:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
43d03013-444b-e485-f348-15acb8e1472b,CARD219535,86A-25890,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_038,Parking Lot 038,,Gate In 1,,Lane IN 5,,Gate Out 2,,Lane OUT 6,IN_OUT,,,2026-06-08 20:28:00,2026-06-09 03:47:00,MONTHLY_PASS,True,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_19,,,,,EV,26340000,False,STANDARD,,,False,,,,,2026-06-08 20:28:00,2026-06-09 03:47:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
333dec65-efd9-40ad-1b01-2f8581cb182d,CARD332571,11A-19849,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_009,Parking Lot 009,,Gate In 2,,Lane IN 6,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-06-08 10:06:00,2026-06-08 17:03:00,E_WALLET,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_05,,,,,TRUCK,25020000,False,STANDARD,,,False,,,,,2026-06-08 10:06:00,2026-06-08 17:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
8709375d-3591-c419-3a09-a9f2442dfe82,CARD237552,16A-52041,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 3,,Lane IN 2,,Gate Out 1,,Lane OUT 5,IN_OUT,,,2026-06-08 06:49:00,2026-06-08 13:45:00,CASH,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_05,,,,,CAR,24960000,False,VIP,,,False,,,,,2026-06-08 06:49:00,2026-06-08 13:45:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
68913416-50d0-57e5-9375-9fffbd3b04f6,CARD830867,69A-77263,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_015,Parking Lot 015,,Gate In 2,,Lane IN 1,,Gate Out 2,,Lane OUT 5,IN_OUT,,,2026-06-08 09:55:00,2026-06-08 11:34:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_08,,,,,EV,5940000,False,VIP,,,False,,,,,2026-06-08 09:55:00,2026-06-08 11:34:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
a2452734-9add-7e57-e335-20a11c8db41f,CARD256086,24A-22113,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 1,,Lane IN 6,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-06-08 06:58:00,2026-06-08 08:30:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_02,,,,,MOTORBIKE,5520000,False,STANDARD,,,False,,,,,2026-06-08 06:58:00,2026-06-08 08:30:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
82093e50-eba6-e1bb-1af7-31a663495db2,CARD512128,75A-67507,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 2,,Lane IN 1,,Gate Out 1,,Lane OUT 4,IN_OUT,,,2026-06-08 09:44:00,2026-06-08 10:39:00,CASH,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_04,,,,,MOTORBIKE,3300000,False,STAFF,,,False,,,,,2026-06-08 09:44:00,2026-06-08 10:39:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
c870422a-2763-ab49-0cef-849c25749836,CARD295442,56A-75195,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 3,,Lane IN 5,,Gate Out 2,,Lane OUT 1,IN_OUT,,,2026-06-08 10:49:00,2026-06-08 13:58:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_02,,,,,EV,11340000,False,STAFF,,,False,,,,,2026-06-08 10:49:00,2026-06-08 13:58:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
4d2019a9-e4e8-d7d2-9c67-248c7939d0a9,CARD160682,78A-71957,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_038,Parking Lot 038,,Gate In 3,,Lane IN 6,,Gate Out 3,,Lane OUT 4,IN_OUT,,,2026-06-08 07:33:00,2026-06-08 10:42:00,E_WALLET,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_19,,,,,TRUCK,11340000,False,VIP,,,False,,,,,2026-06-08 07:33:00,2026-06-08 10:42:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
393620e0-a7c6-5315-8442-4836c65d6df4,CARD867927,99A-68055,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_012,Parking Lot 012,,Gate In 1,,Lane IN 4,,Gate Out 2,,Lane OUT 1,IN_OUT,,,2026-06-08 21:30:00,2026-06-08 23:03:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_06,,,,,EV,5580000,False,STAFF,,,False,,,,,2026-06-08 21:30:00,2026-06-08 23:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
db07b435-03c7-4291-087e-854c32229fa4,CARD360674,37A-66789,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_013,Parking Lot 013,,Gate In 3,,Lane IN 1,,Gate Out 1,,Lane OUT 5,IN_OUT,,,2026-06-08 15:09:00,2026-06-08 20:57:00,E_WALLET,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_07,,,,,TRUCK,20880000,False,VIP,,,False,,,,,2026-06-08 15:09:00,2026-06-08 20:57:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
355de464-23be-6939-a695-43194c81af41,CARD327251,81A-85181,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_005,Parking Lot 005,,Gate In 2,,Lane IN 1,,Gate Out 3,,Lane OUT 2,IN_OUT,,,2026-06-08 14:27:00,2026-06-08 21:42:00,E_WALLET,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_03,,,,,CAR,26100000,False,STANDARD,,,False,,,,,2026-06-08 14:27:00,2026-06-08 21:42:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
6e2f0920-edcd-e313-402d-25abf1b0b092,CARD375093,31A-51222,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_011,Parking Lot 011,,Gate In 2,,Lane IN 2,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-06-08 16:07:00,2026-06-08 18:15:00,CASH,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_06,,,,,EV,7680000,False,VIP,,,False,,,,,2026-06-08 16:07:00,2026-06-08 18:15:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
92254b60-ca09-fa8c-1c77-e4d9934878cd,CARD224044,68A-13095,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_016,Parking Lot 016,,Gate In 3,,Lane IN 4,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-06-08 10:30:00,2026-06-08 11:00:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_08,,,,,EV,1800000,False,STAFF,,,False,,,,,2026-06-08 10:30:00,2026-06-08 11:00:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
5fdf0fe7-d006-2a9f-e1f2-6442695f817b,CARD555817,57A-60217,MATCH,,,,,SVC_05,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 1,,Lane IN 4,,Gate Out 1,,Lane OUT 4,IN_OUT,,,2026-06-08 13:59:00,2026-06-08 16:10:00,CARD,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_04,,,,,MOTORBIKE,7860000,False,STAFF,,,False,,,,,2026-06-08 13:59:00,2026-06-08 16:10:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
b8873c3c-39ba-b45c-24f7-1b3f9d0bd7a3,CARD457009,95A-71262,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_034,Parking Lot 034,,Gate In 3,,Lane IN 4,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-06-08 12:48:00,2026-06-08 14:14:00,E_WALLET,True,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_17,,,,,TRUCK,5160000,False,STANDARD,,,False,,,,,2026-06-08 12:48:00,2026-06-08 14:14:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
211b27d7-46f4-9294-4237-6801f8006b57,CARD710567,28A-22545,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_031,Parking Lot 031,,Gate In 1,,Lane IN 2,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-06-08 10:14:00,2026-06-08 14:23:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_16,,,,,EV,14940000,False,STANDARD,,,False,,,,,2026-06-08 10:14:00,2026-06-08 14:23:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
ef1321d4-6ede-62f9-74ec-9f3233793be8,CARD412515,76A-37350,MATCH,,,,,SVC_05,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_031,Parking Lot 031,,Gate In 3,,Lane IN 1,,Gate Out 1,,Lane OUT 3,IN_OUT,,,2026-06-08 08:37:00,2026-06-08 14:07:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_16,,,,,EV,19800000,False,STAFF,,,False,,,,,2026-06-08 08:37:00,2026-06-08 14:07:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
fed9ab99-7208-dd8e-2225-92f262787e87,CARD350756,53A-35298,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_039,Parking Lot 039,,Gate In 2,,Lane IN 4,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-06-08 19:11:00,2026-06-09 00:59:00,MONTHLY_PASS,True,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_20,,,,,MOTORBIKE,20880000,False,STAFF,,,False,,,,,2026-06-08 19:11:00,2026-06-09 00:59:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
7cf928ce-dcad-1182-19bd-317b7032a657,CARD636457,90A-21672,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_037,Parking Lot 037,,Gate In 1,,Lane IN 6,,Gate Out 2,,Lane OUT 3,IN_OUT,,,2026-06-08 08:34:00,2026-06-08 14:17:00,CASH,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_19,,,,,TRUCK,20580000,False,STANDARD,,,False,,,,,2026-06-08 08:34:00,2026-06-08 14:17:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
188fb196-b58c-3aa4-3852-73ca0bce47ad,CARD658758,80A-41343,MATCH,,,,,SVC_04,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 3,,Lane IN 5,,Gate Out 2,,Lane OUT 4,IN_OUT,,,2026-06-08 11:24:00,2026-06-08 19:13:00,CASH,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_01,,,,,MOTORBIKE,28140000,False,STAFF,,,False,,,,,2026-06-08 11:24:00,2026-06-08 19:13:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
40a5f00c-ceec-b066-184b-4df9634c6649,CARD954524,78A-24609,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_020,Parking Lot 020,,Gate In 3,,Lane IN 2,,Gate Out 2,,Lane OUT 2,IN_OUT,,,2026-06-08 19:19:00,2026-06-09 00:03:00,CARD,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_10,,,,,CAR,17040000,False,STAFF,,,False,,,,,2026-06-08 19:19:00,2026-06-09 00:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
9dd0c1fc-0a2c-ebc4-e0b4-abcdd61d5640,CARD600534,30A-80841,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_021,Parking Lot 021,,Gate In 3,,Lane IN 3,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-06-08 15:17:00,2026-06-08 16:03:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_11,,,,,TRUCK,2760000,False,STANDARD,,,False,,,,,2026-06-08 15:17:00,2026-06-08 16:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
97881b6f-df30-3b93-2149-17fa8296e1e0,CARD517759,78A-27260,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_006,Parking Lot 006,,Gate In 3,,Lane IN 3,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-06-08 15:49:00,2026-06-08 17:25:00,CASH,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_03,,,,,CAR,5760000,False,STAFF,,,False,,,,,2026-06-08 15:49:00,2026-06-08 17:25:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
f18de514-7e18-2743-9432-d521ee37961b,CARD264121,86A-67863,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_026,Parking Lot 026,,Gate In 3,,Lane IN 5,,Gate Out 1,,Lane OUT 6,IN_OUT,,,2026-06-08 21:04:00,2026-06-09 03:16:00,CARD,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_13,,,,,TRUCK,22320000,False,VIP,,,False,,,,,2026-06-08 21:04:00,2026-06-09 03:16:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
205bff49-0f1c-90b3-8dc8-0ed4c71844a3,CARD589445,38A-65250,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_003,Parking Lot 003,,Gate In 2,,Lane IN 5,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-06-08 21:17:00,2026-06-09 01:57:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_02,,,,,TRUCK,16800000,False,STAFF,,,False,,,,,2026-06-08 21:17:00,2026-06-09 01:57:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
32c326a1-1f0f-69fb-e4d4-45381ce4ad2a,CARD559841,85A-96213,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 1,,Lane IN 6,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-06-08 21:08:00,2026-06-09 02:50:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_02,,,,,EV,20520000,False,STAFF,,,False,,,,,2026-06-08 21:08:00,2026-06-09 02:50:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
e19e3401-740d-a906-2d70-bd450145a312,CARD374191,30A-82383,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 1,,Lane IN 5,,Gate Out 2,,Lane OUT 1,IN_OUT,,,2026-06-08 07:46:00,2026-06-08 11:08:00,CASH,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_02,,,,,CAR,12120000,False,STAFF,,,False,,,,,2026-06-08 07:46:00,2026-06-08 11:08:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
7c0e4efb-8fa6-b6c6-caca-c9822fd27a7f,CARD447317,48A-88718,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_005,Parking Lot 005,,Gate In 3,,Lane IN 2,,Gate Out 1,,Lane OUT 5,IN_OUT,,,2026-06-08 12:41:00,2026-06-08 16:35:00,CASH,True,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_03,,,,,EV,14040000,False,STAFF,,,False,,,,,2026-06-08 12:41:00,2026-06-08 16:35:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
6a3f2d4e-4f45-beb0-4f21-2b87cd5ceb7e,CARD211761,47A-39042,MATCH,,,,,SVC_05,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 3,,Lane IN 1,,Gate Out 1,,Lane OUT 4,IN_OUT,,,2026-06-08 07:48:00,2026-06-08 12:25:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_04,,,,,CAR,16620000,False,VIP,,,False,,,,,2026-06-08 07:48:00,2026-06-08 12:25:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
bedc33eb-589e-9728-a33a-56db145be272,CARD798110,73A-68555,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_030,Parking Lot 030,,Gate In 3,,Lane IN 2,,Gate Out 1,,Lane OUT 3,IN_OUT,,,2026-06-08 09:42:00,2026-06-08 11:37:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_15,,,,,EV,6900000,False,STAFF,,,False,,,,,2026-06-08 09:42:00,2026-06-08 11:37:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
