from_id,from_type,to_id,to_type,relation_type_group,relation_type,additional_info,version,processing_day
82f7a01c-4526-4d9d-b012-6e1667237726,DEVICE,7e482d2d-eda4-db1b-12fd-e51088b56ec9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a8baf586-a7eb-43b3-8a46-7b8164a014e4,DEVICE,87c159c3-4e22-0c15-3cca-235af7b56750,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
be00e313-b7c4-4788-ae11-d675f5f1910c,DEVICE,67fb77be-e8c0-5b0a-a48e-3af44206dca4,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
1eb948f1-f780-4cdf-86ed-7129eea922d8,DEVICE,3ee3977f-e22f-0472-d673-59d0daadd664,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8c761b24-d100-4bf9-9d3e-b8d612a71aed,DEVICE,e469cd6c-6b30-a040-3e4a-d32747f76339,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b87dc61f-9aa2-427a-884e-31b9a3894521,DEVICE,6525e784-01c7-36ba-5bf5-35b6b099272a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a3dd7bd5-e58d-442b-bce0-cfcc2fdb0674,DEVICE,af45d89b-7bc0-f65f-75bf-ce4f0e6ab4db,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
df8ae244-4a9a-4015-8df9-2148f2201e93,DEVICE,8e956821-da41-ff99-1576-6ce7d31b6db3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b42166e5-95af-42ab-90e2-5035afcba519,DEVICE,830ff187-f7b5-1ff0-4059-1fe15c89f299,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
2bc0f961-7ca0-4c09-bcdf-92d9b6bc0ad7,DEVICE,690e0b10-40e1-862a-2d4a-07139f8c5f5a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7b79d882-9488-4d66-b1ed-1d5624da1e64,DEVICE,ec7d67d8-c3c7-daec-0d53-f9e33ef26410,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
6f1ce57f-e213-4930-a27a-9fa58674cdb2,DEVICE,e1c4c842-91f6-de1b-ebad-a684a84ee342,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
71bb3a6c-82c8-4199-befb-7d682801f2b7,DEVICE,d031b77a-1ae6-ce94-38b7-ca8a970403b1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f35b87ce-6b5a-4ba0-be08-0a46667150a3,DEVICE,99b95c1f-72e2-d3e5-a181-cbb5ea7c072a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7f86b035-0581-45d7-9735-af67a5e75998,DEVICE,be4d1a7f-fe19-9a16-b6c1-d5d0b70b2210,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
19aaa0d7-786e-4d39-b4f4-c06c632a754d,DEVICE,b875194d-83bf-9828-86fe-f3771bc1c4a0,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f890baca-a30b-46bd-b652-d439ebe368a6,DEVICE,72a496ed-99a8-4820-3c7a-ebebb06113f6,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e2ff8e04-b621-48fa-a12c-78950e4a8cd0,DEVICE,6a5ff938-0c77-9fea-e70a-b2fd69271e07,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
89d6b9dc-cc80-4cfc-b539-3901084c85ea,DEVICE,275599f6-cfb4-cc37-8bda-2fe6afa5d675,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d7913075-fed4-4674-8420-3aeb790e7564,DEVICE,b6e2a7b4-ba2e-d38c-7745-3c2e9416ba64,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9b85249d-bcc3-49c3-b485-b22905446bf2,DEVICE,174bfb4e-b054-aac1-0102-75ff43de2e40,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f8a2ed04-c939-401e-b217-44bd0941b091,DEVICE,019e1b28-e032-bfcd-c4e3-e859b717812f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8f0a2d29-518a-422a-9ac2-9b3ce54b6c46,DEVICE,0f3bf61e-6207-44f5-4393-19930e425f21,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3542165a-0e01-4ef1-a1ee-66e62f1d215c,DEVICE,d629bb1f-bd25-9501-40e3-b0b83d69bb16,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5bfcf49a-41e6-437f-b395-f6ef27e5b7a7,DEVICE,a788a20a-6330-c6fa-5e2e-1bd1457753e2,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3823065f-d015-411e-9773-491e32612e09,DEVICE,9c88035d-644c-0fba-ed62-931a54d7c751,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
98411bc5-357b-4b83-ad77-6070ab64ab19,DEVICE,1dd2d336-8043-6517-29e3-662e1a72e1eb,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5e5d18b3-9072-4845-9bf9-b41a0512bf16,DEVICE,5ecfc81c-d7b4-9da9-4560-06b73bb7c803,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
277dc4cd-7883-430c-ad97-9d23bf032b24,DEVICE,34c19101-e62c-b68a-ede1-bfdb7f1e12c2,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9677b0b2-539d-4da7-9471-e5ac95564e93,DEVICE,908b2587-1aee-8b45-2b36-8f2778571d5e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3938a1ed-ff1e-411c-92ab-758fbd126900,DEVICE,d972139f-46d3-70d4-95ee-d07021c1e04f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
42a86980-ff59-45d7-a64c-8c12eeb9e0ae,DEVICE,892ba032-4fb0-2f2a-2d8f-428934846a63,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a55f257b-5945-48fb-bbd1-c4fabdb5e54e,DEVICE,e3ea62c3-59fb-a187-f0f6-e51bf93a608a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8808197e-b234-4083-9588-7a3bc3baa134,DEVICE,35be494c-5e24-d3f3-f04f-7dca7f8ab730,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d91d7bd5-718c-413f-a391-e242bbee4a6c,DEVICE,fe3ff5ec-2af1-cb21-c2c0-cc396bd1365d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5801018c-6e5c-488d-869f-0c33de387163,DEVICE,6755b33c-8e92-81fe-f626-3126779b2910,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7293afa6-67eb-4ff3-9d63-59174958f925,DEVICE,df9523e0-050b-412e-23e4-ec493ce23670,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
55c470e3-af48-4688-a565-b7dee8829a99,DEVICE,aeb0a2ea-1016-05fd-8d81-725ad9daecfc,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ffe200b9-daaa-4ab5-b80d-0722d30f0bef,DEVICE,4d4fb981-df01-1ba9-fca1-7e88be90e658,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
343fc1ee-2633-46e0-8e08-daa311aaeadb,DEVICE,84188eca-8ab0-e523-6326-e6ec6309492e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a2c07572-dc08-4775-8537-b53f852ccf06,DEVICE,bcef9ca0-cd20-666b-a5cc-02da558abd61,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5e529415-bb0f-40c1-baaa-ccda0989ffba,DEVICE,49986d50-0088-b032-ecdb-0fa8ea09177c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5c65fcab-7699-4a44-b789-b20aeb917e60,DEVICE,d1edebd6-5537-4f36-f0fc-d741f6450603,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d8672531-82b2-4d5b-b38f-3b8d9ff00986,DEVICE,f808bffb-5948-7f6a-1914-241e0361e7e5,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
fad962b9-4ffa-4330-8c8f-af55d1840e86,DEVICE,bf48f3df-d166-0ad2-189d-deb94cef0285,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
be61c6f2-f422-404d-8331-3791a4fae029,DEVICE,c9bd2066-9d3f-994f-4614-72224e489bed,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
1830b05b-9716-4d1f-a105-fe2135d493c9,DEVICE,4050a86d-2e6a-e5b6-d5a0-87496334485e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5fae429d-4d41-4a56-8106-b125cc0d36a1,DEVICE,b6798498-447b-7a94-52f3-15de8b81b1b6,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c7686371-4f58-4359-9499-59ac0462bbae,DEVICE,c1bcb63a-ba77-8256-dcb6-90dfc79eb036,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9c404f2c-5ac3-4b53-97c7-4818f69d0ea7,DEVICE,0abc57c7-62a8-1593-c9ab-a28921738b6f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d9b5f681-7e53-4b21-a1c5-c7110b11e27a,DEVICE,6b4ab09c-7414-6c31-87bb-7957fc2dda28,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7df0fe6e-8e7b-4ced-a645-e3948ff161a7,DEVICE,634deee6-eea2-9b46-3389-7689de036d6d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b449f075-7816-46fb-b0e2-f4c6c88d6951,DEVICE,26f71acc-4d3e-deb2-fb7e-c295aef315cd,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a399594b-a43a-4674-bdcb-a85256869f54,DEVICE,911100dd-542a-6bb1-9c54-9acf72ef2dbb,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
02ff1191-e55a-44d4-bd5b-d5eb4b3802b9,DEVICE,cd8aa7b0-30d6-a7ca-b11c-9f4b6df7d129,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9fb779be-dcb1-4f90-ba96-f3617c3f5d9b,DEVICE,1599b8f4-eba5-7117-382a-a4a6f06314ec,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a48ea6bc-aad6-4a78-bb68-9650640f9d30,DEVICE,6f457ce4-61b1-c772-f5d6-c961c94622fa,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f558cbe3-315a-4825-a73f-9c9d50f709e5,DEVICE,0df7ca0b-3911-e5e2-d7b1-556090be860f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8ca8a436-394d-4ed2-84b9-f719c903f3b9,DEVICE,3ca92d15-7f6b-ff11-63b5-b59c076ce418,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
108feff7-2740-48f9-9dd1-f80e88269b4c,DEVICE,426ef42e-bb45-ad6c-0aed-647d6a162d72,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
65154779-aff6-4ee1-8238-2486b813cf0d,DEVICE,c5cae93d-d06e-7c98-fb58-27352448734d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d72ea0a4-53bf-46a8-9950-aeec0ecd0c9d,DEVICE,15a7bf41-6437-90fb-b84a-b3fe79566326,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
6af0cc85-b069-4d8c-9b49-a6672076b2bc,DEVICE,92afb51c-a4a1-bf8a-08da-6ac80bd9e064,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8bfa6eb5-114f-4375-99ab-0b0093926e98,DEVICE,7325169d-a047-ef28-c33c-dd7fc37b5da9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c7022800-1b74-4b82-a889-6243a4d774cc,DEVICE,ebc0fbb4-4c58-bc92-a97d-36d8eaa1cad1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c772be01-b159-47b0-aff5-6c553034282f,DEVICE,42adbd2e-8a8d-ad00-481f-9b601aaeb349,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f54323f2-c2c3-486f-a713-8a1325b6732f,DEVICE,c6b3106b-6d82-baf0-5780-043f9ce122e8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c4648307-8425-4b40-bd15-fe52b6d13a64,DEVICE,ee4313da-ce21-09be-0c2a-71df7091a439,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
eac4ff71-0ec5-474f-aabe-54936f11a7ad,DEVICE,91a75343-1b09-197a-57bb-217f7977fbde,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b8a3d7b1-c2ae-4b7e-a9e9-f60342bcd67d,DEVICE,630f2a97-81c4-41f0-5feb-489e1f623f19,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
6cb6e931-7818-4ed7-8486-6f9f063381a6,DEVICE,87ab1e70-62f8-47fd-b79e-947f18b66f52,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
977baa69-64a6-4249-8768-5f9b0ab4388f,DEVICE,242e88a0-85d0-a1c8-4053-16b4ef077d7a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b54b328c-eedd-43cc-91a2-e909f5326648,DEVICE,977d668f-7166-b6c4-2838-74fff6ddcacd,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b37c4336-2967-4a2b-9491-de26548a133a,DEVICE,9713587a-a6b8-b2d1-e845-ae678abdc7c8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
595069c5-2072-4635-8d6c-66c287104dce,DEVICE,471ae954-ae36-9df2-2ad3-0c5901f44fa7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ea29ba8d-14fc-4b34-b52a-fe3986a4b7de,DEVICE,2c6d2acd-6eea-092e-50b6-f560107aec3a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e0dd30d0-597c-4e5b-8449-989779dfd12b,DEVICE,8e30a5f3-e478-f1b8-1603-169a7f1cba32,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9ba5d901-3202-4804-ab33-c5cdab5f0b8e,DEVICE,32fbee6e-1c5e-f29c-14e2-54b5c5376a92,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
4416310c-8dc1-4029-850a-d6da5c858fdd,DEVICE,714b2ec7-b6c6-eebf-779f-76cb3faebc5d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
fd90307e-aff9-4b42-9f52-b78a4bf43c57,DEVICE,c54282ff-5a29-e21f-c428-7f9a29b480de,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
acb47ed4-3108-4c18-8e86-1a27ca5ef6d7,DEVICE,d8df1c74-5478-9a89-a3a3-1bec2087e289,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
dea8fec4-2538-4bf6-b7c7-f8e595083e46,DEVICE,5b757fa8-ab32-4517-8435-a8a26e656d93,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
607f4b5c-871d-4232-b584-262e7550a345,DEVICE,d463d3a3-2b0c-a41f-6600-f8ca0e73a1d1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8a27eddb-5883-4428-ba88-63f4bb6c1e10,DEVICE,05b98aa5-d827-6418-36c2-482557e5d9ac,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7db4f1d4-2e46-4f38-baf5-2b68907c3d9e,DEVICE,8a74c10f-f312-f8cf-28d2-43029fd90e27,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9f6ac789-dad4-434b-bfce-1c87b118a3af,DEVICE,5d164c2c-2cd2-171e-94b5-d8a4716b5193,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
48cdb35f-847d-42cf-bd12-9bd7787bece3,DEVICE,35731609-4e31-57ab-c2d3-6642377c6d1f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
eed733e0-f452-45b5-b061-663713647642,DEVICE,07b037b3-791c-893e-0d2e-22d7615de9d2,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
bd4f6aa3-5a24-4a20-856b-015c508647ff,DEVICE,cd8008f6-762d-4002-9863-b2744332635d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5af42fd9-d454-4a7e-8d85-7d1f53485871,DEVICE,308a2881-8788-4d61-b7ef-5b6ce62ac568,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
bccacfb5-ac24-467d-8840-5fafceb67233,DEVICE,55d65349-ae71-cc96-67cd-59a987f1dddf,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
de28d7b6-a0a4-4c2c-b888-c2c9cb3347be,DEVICE,014a8730-569f-fb8f-005e-5b6ad957e764,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ae699076-5963-4737-8419-fc60266105f2,DEVICE,abb1c704-fb58-ba3e-cb1d-e24ac30cd6f1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d31f0195-1adb-4382-b907-95c24e0bc4d5,DEVICE,e1426451-a6a1-b208-3f2a-0fb1f6ca840e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3af9a7c1-fbb9-44a0-a787-9d2cb17d173c,DEVICE,3c88040b-2953-2fc2-4100-aa0d60a9d452,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7a053e95-16d6-4537-b07c-c005046a8136,DEVICE,1804f504-1f12-a888-80e6-37f1ccf8a68f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0f0010df-3637-4d83-af47-3e51b2a0db02,DEVICE,6e96b7cb-96a5-ca76-d21c-82cdb1021155,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3faf4b38-74c0-424d-b57d-dd51738f75ac,DEVICE,c692c626-c0d0-23f1-6678-89a4aebfc960,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b8615198-96ed-4eed-a430-fd7637ce8726,DEVICE,b9ea50f6-045d-5b6e-f02d-edb10d988da4,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
dd79fe8e-6c4d-4471-a5c5-c8eb029f17da,DEVICE,d9cab60c-c989-24cd-0b7f-bbbb582d0f8d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c79929af-35d4-4cde-b15d-5c8343ad8d42,DEVICE,1ce62c69-00ee-4ad1-c43c-2466594b5174,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8b210a27-fe55-4ea9-893c-b3ecb45ff697,DEVICE,0881ae04-53d1-414c-c8f4-c68acd3ac3f3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b1694820-c6c6-4b80-96f7-0c11775afeef,DEVICE,4629fdc4-c2e4-09c6-8e2e-951df0bfe057,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
46d5bd4d-be57-4a72-83bf-b05ae10e9409,DEVICE,3099d352-400e-8cb4-ec43-0a09452a9583,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
94b153a9-ffa5-4fe0-a869-33f0dd39846c,DEVICE,1b3264aa-b126-0523-ddb7-d73217f1159e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
05d57251-31a8-44e2-be6e-4656c5b58a3d,DEVICE,7e7d21d0-24f7-7d41-6a12-356a5c1a203a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
159affba-a6a8-4277-a6a5-786175e2946a,DEVICE,d4721a88-2f6a-0788-1389-9ae28f3c8211,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
dd91830e-d333-4dee-ae10-f32b3beb1cd9,DEVICE,67d5487b-bfe4-1e2b-0b97-86b527f8dc34,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
bbf1084a-b61d-4b7a-b9aa-dec2bcf33a32,DEVICE,8a5b7c2d-dc97-7153-ff9e-7d297e8489b5,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
df9065bf-47f3-42df-9f5a-6b0d2747bfd0,DEVICE,23d0665c-b70e-54ed-6b10-4bea5785d2d9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0954bd84-eabc-429a-a7be-434a32a8c310,DEVICE,11426e96-b227-0dc0-b600-897984770dc3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
20b6f1ce-c531-492d-baf4-a2ff26e497da,DEVICE,ef0faeb9-00d5-e069-a584-a5938ec30e7d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d370fd7f-16fa-4e6e-8be9-a8808902a5f9,DEVICE,f5b66683-9f6e-7dd2-0381-5e57a8e6e3f7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
aa693b51-5a29-4720-ac6a-532da845a53d,DEVICE,1e8e25f9-0aba-a548-b75a-85f6325b5f2e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
817ddbbd-d13d-411f-a77a-adca4a1321d9,DEVICE,72b7cb4c-f5f0-ea3d-997b-2180e6da513d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b5b74767-f464-4d99-8ff4-c3ff825c3494,DEVICE,bbdf5685-dc17-a8d2-25e1-c7937bba23e5,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8cde5f69-af14-43d9-bf62-01c5c1dfde96,DEVICE,4c646c16-c1d1-24b1-5838-ff0ef133dd41,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e92d7501-8c00-4c29-8915-8a4cf1dbb760,DEVICE,0951bc31-f1af-4722-8de9-7e72505b611f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c3d8d8a8-9bd6-43db-9fa5-6cbefb1bbe03,DEVICE,3b864a02-85f0-0e48-210b-0ad208118811,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5ab09d53-97ec-49aa-897e-b8cce08a46e1,DEVICE,d7f7bbcc-1011-407c-ea48-a95b5bcdedbc,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ec8bae8b-02ff-46c0-99ca-2c99571f8e06,DEVICE,89e139ad-828c-fe7b-a352-59bcec477592,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a2707ae1-7aca-4988-b963-846df9c15c6c,DEVICE,00a9a67c-e561-aa3e-3fbd-45ab77ceac3b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a5837898-1fdc-4fc4-8ced-e4000fc1b452,DEVICE,3f527382-4695-7925-0f3d-60befe6e4b7d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0b3c9707-ae8a-43e9-965f-c1da27ead56f,DEVICE,1bf1006c-1f6e-d1df-0537-2433b1d0c75d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0ded0c3f-e56d-450e-9969-db05fe7e8789,DEVICE,2644c901-cffc-6c9c-6e93-44809fbb1793,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
04ea95bd-523e-446c-bf8e-2964e5c4fd88,DEVICE,3befe337-cbb4-0ee8-4e27-d08240e2c305,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a20f9fcf-a270-4169-af2a-f161a0c42087,DEVICE,b739da76-d374-b222-e4a3-8045878a76e1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
53f4c7a0-ac17-49b5-9f74-79a5a963018d,DEVICE,2f495e66-9eb1-6aac-c4d8-3c96e9ab4c09,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
44123c37-a4ff-4de3-ae5c-e7d40a1db500,DEVICE,36a7ba8c-54dc-96f1-e92e-5ba09f03faa2,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
56719f9a-118c-4c4c-af7e-094e83c77bdb,DEVICE,31e854f6-4fad-cb24-dbee-d683d7065579,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
