id,card_number,lpn,lpn_cmp,lpn_camera_in,lpn_in_edited,lpn_camera_out,lpn_out_edited,service_id,service_name,owner_customer_id,org_unit_code,org_unit_name,pk_lot_id,pk_lot_name,entry_point_in_id,entry_point_in_name,lane_in_id,lane_in_name,entry_point_out_id,entry_point_out_name,lane_out_id,lane_out_name,direction_type,check_in_at,check_out_at,payment_type,use_voucher,wallet_balance_before,wallet_balance_after,total_topup,bank_transfer,parking_fee,lost_card_fee,promotion_amount,promotion_vinfast_amount,amount_due,used_change,open_mode_in,open_mode_out,check_in_lane_image_id,check_out_lane_image_id,history_state,description,area_id,computer_inid,computer_outid,haunt_id,haunt_name,vehicle_type,park_duration,has_manual_edits,service_category,check_in_note,check_out_note,is_exception,created_by_user_id,created_by_username,last_modified_by_user_id,last_modified_by_username,created_at,last_modified_at,face_id_in,face_id_out,feature_vector_in,feature_vector_out,checkin_customer_id,checkout_customer_id,processing_day
a20bacba-c6ee-35b7-b1b8-beafb04d8d78,CARD964225,79A-21670,MATCH,,,,,SVC_04,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_032,Parking Lot 032,,Gate In 2,,Lane IN 1,,Gate Out 3,,Lane OUT 1,IN_OUT,2026-06-06 06:33:00,2026-06-06 12:36:00,MONTHLY_PASS,False,306687,219216,100000,0,50000,0,5000,0,45000,0,AUTO,MANUAL,,,COMPLETED,,AREA_16,,,,,motorbike,21780000,False,STANDARD,,,False,,,,,2026-06-06 06:33:00,2026-06-06 12:36:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
0713539d-50cc-068b-66d2-2ba2c1a6f26d,CARD377992,77A-68812,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_037,Parking Lot 037,,Gate In 2,,Lane IN 6,,Gate Out 3,,Lane OUT 2,IN_OUT,2026-06-06 06:12:00,2026-06-06 07:33:00,E_WALLET,False,78635,96534,100000,0,50000,0,0,0,50000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_19,,,,,truck,4860000,False,STAFF,,,False,,,,,2026-06-06 06:12:00,2026-06-06 07:33:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
55d256a0-12f7-0c91-4d61-c9ad6dd2f675,CARD635556,84A-61458,MATCH,,,,,SVC_01,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 1,,Lane IN 2,,Gate Out 2,,Lane OUT 2,IN_OUT,2026-06-06 17:52:00,2026-06-06 19:56:00,CASH,False,306251,397308,50000,0,15000,0,10000,0,10000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_04,,,,,motorbike,7440000,False,STAFF,,,False,,,,,2026-06-06 17:52:00,2026-06-06 19:56:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
4c373f62-0589-62ad-eba1-f48330141a46,CARD809187,90A-55078,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 3,,Lane IN 3,,Gate Out 2,,Lane OUT 5,IN_OUT,2026-06-06 08:42:00,2026-06-06 14:52:00,MONTHLY_PASS,False,412865,92577,0,0,50000,0,5000,0,45000,0,MANUAL,AUTO,,,COMPLETED,,AREA_02,,,,,motorbike,22200000,False,VIP,,,False,,,,,2026-06-06 08:42:00,2026-06-06 14:52:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
27bd7d93-030b-24f5-3107-4571bf191f0c,CARD295198,43A-75652,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 1,,Lane IN 2,,Gate Out 3,,Lane OUT 3,IN_OUT,2026-06-06 11:31:00,2026-06-06 12:35:00,MONTHLY_PASS,False,162571,154821,0,0,10000,0,0,0,5000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_01,,,,,truck,3840000,False,VIP,,,False,,,,,2026-06-06 11:31:00,2026-06-06 12:35:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
acc9e75b-9d0c-7f9f-680d-993182113d0d,CARD150200,50A-21067,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 3,,Lane IN 1,,Gate Out 1,,Lane OUT 2,IN_OUT,2026-06-06 10:13:00,2026-06-06 16:04:00,CASH,False,92184,132174,0,0,0,0,0,0,0,0,AUTO,MANUAL,,,COMPLETED,,AREA_01,,,,,car,21060000,False,STANDARD,,,False,,,,,2026-06-06 10:13:00,2026-06-06 16:04:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
04e844bf-522e-2040-0fa9-d43993129510,CARD417120,86A-84608,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_022,Parking Lot 022,,Gate In 3,,Lane IN 2,,Gate Out 3,,Lane OUT 4,IN_OUT,2026-06-06 12:26:00,2026-06-06 17:30:00,E_WALLET,False,132402,286006,100000,0,30000,0,5000,0,30000,0,MANUAL,AUTO,,,COMPLETED,,AREA_11,,,,,eCar,18240000,False,VIP,,,False,,,,,2026-06-06 12:26:00,2026-06-06 17:30:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
878019aa-fb99-e9c3-f6da-1da29aee2849,CARD386510,45A-17048,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_032,Parking Lot 032,,Gate In 1,,Lane IN 5,,Gate Out 3,,Lane OUT 3,IN_OUT,2026-06-06 19:38:00,2026-06-07 01:00:00,MONTHLY_PASS,False,110157,403032,100000,0,50000,0,5000,0,45000,0,AUTO,MANUAL,,,COMPLETED,,AREA_16,,,,,motorbike,19320000,False,STAFF,,,False,,,,,2026-06-06 19:38:00,2026-06-07 01:00:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
cd8ad363-d5f2-ae9b-de6f-6e4c5c3e3624,CARD476003,34A-67845,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 2,,Lane IN 3,,Gate Out 3,,Lane OUT 4,IN_OUT,2026-06-06 13:32:00,2026-06-06 14:56:00,E_WALLET,False,308186,262387,100000,50000,50000,0,5000,0,45000,0,MANUAL,AUTO,,,COMPLETED,,AREA_04,,,,,eBicycle,5040000,False,STANDARD,,,False,,,,,2026-06-06 13:32:00,2026-06-06 14:56:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
33e6fcf6-d543-6e9e-8639-6b3046e02aa6,CARD619706,90A-58509,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_004,Parking Lot 004,,Gate In 3,,Lane IN 5,,Gate Out 1,,Lane OUT 3,IN_OUT,2026-06-06 06:33:00,2026-06-06 13:30:00,E_WALLET,True,245093,439947,50000,0,5000,0,0,0,5000,0,MANUAL,AUTO,,,COMPLETED,,AREA_02,,,,,bicycle,25020000,False,STANDARD,,,False,,,,,2026-06-06 06:33:00,2026-06-06 13:30:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
afc92593-9148-af93-e99b-bbe952dd4d52,CARD635825,95A-33736,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 2,,Lane IN 5,,Gate Out 1,,Lane OUT 2,IN_OUT,2026-06-06 20:08:00,2026-06-06 21:47:00,MONTHLY_PASS,False,15597,395479,0,0,0,0,0,0,0,0,MANUAL,AUTO,,,COMPLETED,,AREA_04,,,,,bicycle,5940000,False,VIP,,,False,,,,,2026-06-06 20:08:00,2026-06-06 21:47:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
4ba54365-2ecc-51c3-66d3-9baba494c998,CARD778957,61A-69606,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_019,Parking Lot 019,,Gate In 2,,Lane IN 5,,Gate Out 1,,Lane OUT 1,IN_OUT,2026-06-06 07:06:00,2026-06-06 09:16:00,MONTHLY_PASS,False,497004,121665,0,5000,5000,0,5000,0,0,0,MANUAL,MANUAL,,,COMPLETED,,AREA_10,,,,,motorbike,7800000,False,STAFF,,,False,,,,,2026-06-06 07:06:00,2026-06-06 09:16:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
8e3a229d-10bc-7682-16cc-86102c3ceb20,CARD224057,52A-95989,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_012,Parking Lot 012,,Gate In 2,,Lane IN 1,,Gate Out 3,,Lane OUT 1,IN_OUT,2026-06-06 18:42:00,2026-06-07 01:48:00,CARD,False,261470,166170,50000,0,5000,0,0,0,5000,0,AUTO,MANUAL,,,COMPLETED,,AREA_06,,,,,motorbike,25560000,False,STAFF,,,False,,,,,2026-06-06 18:42:00,2026-06-07 01:48:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
ee1c0968-d15f-57c4-d7f3-323b87f2a6ab,CARD674941,41A-94958,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_012,Parking Lot 012,,Gate In 1,,Lane IN 2,,Gate Out 2,,Lane OUT 5,IN_OUT,2026-06-06 10:21:00,2026-06-06 13:03:00,MONTHLY_PASS,False,482331,447613,0,50000,50000,0,0,0,50000,0,AUTO,MANUAL,,,COMPLETED,,AREA_06,,,,,eMotorbike,9720000,False,STAFF,,,False,,,,,2026-06-06 10:21:00,2026-06-06 13:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
bcc8e3a9-d13c-4c6e-63bd-bb44ad650d71,CARD638261,20A-45023,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_026,Parking Lot 026,,Gate In 1,,Lane IN 5,,Gate Out 2,,Lane OUT 1,IN_OUT,2026-06-06 18:03:00,2026-06-06 18:56:00,CARD,False,486394,236681,0,0,15000,0,0,0,15000,0,AUTO,AUTO,,,COMPLETED,,AREA_13,,,,,motorbike,3180000,False,STANDARD,,,False,,,,,2026-06-06 18:03:00,2026-06-06 18:56:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
2561e881-eb69-9183-4470-40e884b57ff8,CARD836308,92A-39701,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 3,,Lane IN 3,,Gate Out 3,,Lane OUT 3,IN_OUT,2026-06-06 10:49:00,2026-06-06 18:08:00,MONTHLY_PASS,False,414108,369448,100000,0,20000,0,10000,0,20000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_01,,,,,eMotorbike,26340000,False,STANDARD,,,False,,,,,2026-06-06 10:49:00,2026-06-06 18:08:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
228d2036-ca17-0824-c795-411207ab2518,CARD651219,64A-29043,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_037,Parking Lot 037,,Gate In 1,,Lane IN 5,,Gate Out 1,,Lane OUT 4,IN_OUT,2026-06-06 07:05:00,2026-06-06 12:13:00,E_WALLET,True,337682,48864,0,10000,10000,0,0,0,10000,0,MANUAL,AUTO,,,COMPLETED,,AREA_19,,,,,motorbike,18480000,False,STAFF,,,False,,,,,2026-06-06 07:05:00,2026-06-06 12:13:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
7e5d37a0-ae3b-fcbb-3ba0-bc2262a039af,CARD794139,50A-67981,MATCH,,,,,SVC_01,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 1,,Lane IN 4,,Gate Out 1,,Lane OUT 1,IN_OUT,2026-06-06 21:26:00,2026-06-07 01:33:00,E_WALLET,False,19448,424397,100000,0,15000,0,0,0,10000,0,AUTO,AUTO,,,COMPLETED,,AREA_05,,,,,motorbike,14820000,False,STANDARD,,,False,,,,,2026-06-06 21:26:00,2026-06-07 01:33:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
1760677b-9a45-0a9d-cb99-309e28c976e6,CARD600355,65A-48940,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_030,Parking Lot 030,,Gate In 1,,Lane IN 1,,Gate Out 3,,Lane OUT 5,IN_OUT,2026-06-06 20:21:00,2026-06-07 02:41:00,CASH,False,142695,328162,0,0,15000,0,10000,0,15000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_15,,,,,motorbike,22800000,False,STANDARD,,,False,,,,,2026-06-06 20:21:00,2026-06-07 02:41:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
c57f0686-c6fa-6945-f000-f750b80d7a70,CARD387763,80A-86159,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 1,,Lane IN 5,,Gate Out 2,,Lane OUT 6,IN_OUT,2026-06-06 08:44:00,2026-06-06 09:30:00,CASH,False,336665,319823,0,15000,15000,0,0,0,10000,0,AUTO,MANUAL,,,COMPLETED,,AREA_04,,,,,motorbike,2760000,False,STAFF,,,False,,,,,2026-06-06 08:44:00,2026-06-06 09:30:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
4ac51de5-9e09-405f-4cc5-6ce96e987b7f,CARD312209,69A-84222,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 2,,Lane IN 1,,Gate Out 3,,Lane OUT 2,IN_OUT,2026-06-06 06:40:00,2026-06-06 07:18:00,CARD,False,452946,372579,100000,15000,15000,0,0,0,10000,0,AUTO,MANUAL,,,COMPLETED,,AREA_05,,,,,motorbike,2280000,False,VIP,,,False,,,,,2026-06-06 06:40:00,2026-06-06 07:18:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
64ca1db3-a82d-df5b-3a30-b8a791fb0202,CARD767766,57A-44341,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_005,Parking Lot 005,,Gate In 1,,Lane IN 2,,Gate Out 1,,Lane OUT 5,IN_OUT,2026-06-06 21:01:00,2026-06-06 23:30:00,MONTHLY_PASS,False,297270,37201,0,0,30000,0,0,0,30000,0,MANUAL,AUTO,,,COMPLETED,,AREA_03,,,,,bicycle,8940000,False,STAFF,,,False,,,,,2026-06-06 21:01:00,2026-06-06 23:30:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
e45b04b3-78e0-e9be-f6cf-9f27f900eb1d,CARD906441,11A-93113,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_001,Parking Lot 001,,Gate In 3,,Lane IN 2,,Gate Out 2,,Lane OUT 3,IN_OUT,2026-06-06 11:15:00,2026-06-06 15:18:00,E_WALLET,False,230962,418104,50000,10000,10000,0,0,0,10000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_01,,,,,motorbike,14580000,False,STANDARD,,,False,,,,,2026-06-06 11:15:00,2026-06-06 15:18:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
206a2519-ed2f-6152-e698-32d872bb964d,CARD697945,21A-40461,MATCH,,,,,SVC_01,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_021,Parking Lot 021,,Gate In 1,,Lane IN 4,,Gate Out 3,,Lane OUT 3,IN_OUT,2026-06-06 17:51:00,2026-06-06 18:12:00,E_WALLET,True,130335,378048,50000,0,5000,0,10000,0,5000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_11,,,,,eBicycle,1260000,False,VIP,,,False,,,,,2026-06-06 17:51:00,2026-06-06 18:12:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
a67f121b-1857-530f-3ae1-6e3402e3eb28,CARD891627,70A-20178,MATCH,,,,,SVC_01,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_036,Parking Lot 036,,Gate In 1,,Lane IN 6,,Gate Out 3,,Lane OUT 2,IN_OUT,2026-06-06 10:33:00,2026-06-06 16:04:00,MONTHLY_PASS,False,176449,211198,100000,20000,20000,0,0,0,20000,0,MANUAL,AUTO,,,COMPLETED,,AREA_18,,,,,eBicycle,19860000,False,STANDARD,,,False,,,,,2026-06-06 10:33:00,2026-06-06 16:04:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
fd2453be-2284-8020-a93b-245b4588d753,CARD484284,76A-16131,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_032,Parking Lot 032,,Gate In 2,,Lane IN 6,,Gate Out 3,,Lane OUT 5,IN_OUT,2026-06-06 17:44:00,2026-06-06 18:22:00,E_WALLET,False,406240,464147,100000,0,30000,0,0,0,25000,0,AUTO,AUTO,,,COMPLETED,,AREA_16,,,,,bicycle,2280000,False,STAFF,,,False,,,,,2026-06-06 17:44:00,2026-06-06 18:22:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
7904c4e1-d60d-5d1a-d82a-9c8bf1c2cebf,CARD504868,24A-44306,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_025,Parking Lot 025,,Gate In 2,,Lane IN 5,,Gate Out 2,,Lane OUT 1,IN_OUT,2026-06-06 08:17:00,2026-06-06 11:59:00,CARD,False,334644,431532,50000,0,20000,0,5000,0,20000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_13,,,,,motorbike,13320000,False,VIP,,,False,,,,,2026-06-06 08:17:00,2026-06-06 11:59:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
3e4c86b5-8648-3346-3bf8-fcc3163dafb9,CARD464725,12A-11944,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_001,Parking Lot 001,,Gate In 3,,Lane IN 4,,Gate Out 1,,Lane OUT 5,IN_OUT,2026-06-06 20:51:00,2026-06-07 01:16:00,MONTHLY_PASS,False,110948,302589,0,0,5000,0,10000,0,0,0,AUTO,AUTO,,,COMPLETED,,AREA_01,,,,,car,15900000,False,VIP,,,False,,,,,2026-06-06 20:51:00,2026-06-07 01:16:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
47e8910f-616a-edee-c71d-436613acd079,CARD560542,95A-21255,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_019,Parking Lot 019,,Gate In 3,,Lane IN 5,,Gate Out 3,,Lane OUT 4,IN_OUT,2026-06-06 10:26:00,2026-06-06 17:29:00,MONTHLY_PASS,False,330392,469541,0,0,0,0,10000,0,0,0,MANUAL,MANUAL,,,COMPLETED,,AREA_10,,,,,eMotorbike,25380000,False,STANDARD,,,False,,,,,2026-06-06 10:26:00,2026-06-06 17:29:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
34200285-6ae6-b1aa-87ff-ddebde07e809,CARD869911,18A-81091,MATCH,,,,,SVC_03,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_014,Parking Lot 014,,Gate In 1,,Lane IN 2,,Gate Out 3,,Lane OUT 5,IN_OUT,2026-06-06 13:40:00,2026-06-06 17:49:00,CARD,False,96498,153034,100000,0,5000,0,0,0,0,0,MANUAL,MANUAL,,,COMPLETED,,AREA_07,,,,,truck,14940000,False,STANDARD,,,False,,,,,2026-06-06 13:40:00,2026-06-06 17:49:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
2beae1a9-e7a2-4a16-387c-dec37f041b6f,CARD293940,52A-75362,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 2,,Lane IN 4,,Gate Out 1,,Lane OUT 4,IN_OUT,2026-06-06 16:17:00,2026-06-06 19:17:00,MONTHLY_PASS,False,480532,439361,100000,0,5000,0,0,0,5000,0,AUTO,AUTO,,,COMPLETED,,AREA_04,,,,,motorbike,10800000,False,VIP,,,False,,,,,2026-06-06 16:17:00,2026-06-06 19:17:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
e81551b5-f766-2c8e-f71b-585b572542b3,CARD358010,28A-47340,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_022,Parking Lot 022,,Gate In 3,,Lane IN 5,,Gate Out 1,,Lane OUT 3,IN_OUT,2026-06-06 11:38:00,2026-06-06 17:41:00,E_WALLET,False,429449,308644,100000,0,5000,0,0,0,5000,0,MANUAL,AUTO,,,COMPLETED,,AREA_11,,,,,bicycle,21780000,False,VIP,,,False,,,,,2026-06-06 11:38:00,2026-06-06 17:41:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
4053390f-76e7-3f04-54cf-60dd4f6935d9,CARD591428,37A-29547,MATCH,,,,,SVC_03,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 3,,Lane IN 2,,Gate Out 2,,Lane OUT 5,IN_OUT,2026-06-06 17:52:00,2026-06-06 21:24:00,MONTHLY_PASS,False,266370,336164,100000,0,30000,0,0,0,25000,0,AUTO,MANUAL,,,COMPLETED,,AREA_04,,,,,eCar,12720000,False,VIP,,,False,,,,,2026-06-06 17:52:00,2026-06-06 21:24:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
5f4d02db-8fc3-6b67-a4ae-df3271b3b872,CARD808982,52A-43642,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_014,Parking Lot 014,,Gate In 2,,Lane IN 1,,Gate Out 2,,Lane OUT 5,IN_OUT,2026-06-06 11:04:00,2026-06-06 17:27:00,MONTHLY_PASS,True,223215,338054,0,0,0,0,0,0,0,0,MANUAL,AUTO,,,COMPLETED,,AREA_07,,,,,motorbike,22980000,False,VIP,,,False,,,,,2026-06-06 11:04:00,2026-06-06 17:27:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
57a56978-893a-eace-7da0-141e465b3c9f,CARD761232,24A-42663,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 3,,Lane IN 1,,Gate Out 3,,Lane OUT 2,IN_OUT,2026-06-06 11:20:00,2026-06-06 14:58:00,MONTHLY_PASS,False,142523,18531,0,0,20000,0,10000,0,15000,0,AUTO,AUTO,,,COMPLETED,,AREA_01,,,,,motorbike,13080000,False,STAFF,,,False,,,,,2026-06-06 11:20:00,2026-06-06 14:58:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
6f128d02-99a8-17ac-d3eb-fff08a0c8ba9,CARD406386,97A-79664,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_020,Parking Lot 020,,Gate In 1,,Lane IN 1,,Gate Out 1,,Lane OUT 2,IN_OUT,2026-06-06 06:28:00,2026-06-06 10:41:00,E_WALLET,False,230721,432654,50000,0,10000,0,10000,0,10000,0,MANUAL,MANUAL,,,COMPLETED,,AREA_10,,,,,eCar,15180000,False,VIP,,,False,,,,,2026-06-06 06:28:00,2026-06-06 10:41:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,2026-06-06
